order_id,customer_id,restaurant_id,order_timestamp,order_status,subtotal,discount_amount,delivery_fee,tax_amount,total_amount,payment_method,delivery_address,estimated_delivery_time,actual_delivery_time,cancellation_reason,delivery_address_norm
644,13,32,2025-07-20T19:00:04,delivered,840.92,0.0,42.99,42.05,925.96,cash,West Justin,2025-07-20T19:42:04,2025-07-20T19:25:04,,west justin
645,61,18,2026-07-02T19:02:54,cancelled,345.11,0.0,20.87,17.26,383.24,card,West Cassidy,2026-07-02T19:29:54,2026-07-02T19:39:54,payment_failed,west cassidy
646,65,36,2025-01-19T11:48:17,delivered,639.14,0.0,49.1,31.96,720.2,card,Shawchester,2025-01-19T12:41:17,2025-01-19T12:39:17,,shawchester
647,64,34,2026-04-21T18:06:15,cancelled,30.0,0.0,37.11,1.5,68.61,upi,Port Heather,2026-04-21T18:50:15,2026-04-21T18:47:15,customer_request,port heather
648,19,39,2025-05-30T20:09:47,delivered,218.32,0.0,45.67,10.92,274.91,upi,Richardtown,2025-05-30T20:47:47,,,richardtown
649,39,4,2024-09-05T14:04:38,delivered,375.58,0.0,42.24,18.78,436.6,card,Port Chad,2024-09-05T14:55:38,2024-09-05T14:58:38,,port chad
650,52,40,2025-07-24T14:36:22,delivered,643.15,0.0,20.0,32.16,695.31,upi,Garciaville,2025-07-24T15:25:22,2025-07-24T15:34:22,,garciaville
651,27,27,2026-07-08T20:48:14,delivered,47.97,0.0,28.82,2.4,79.19,cash,Alexanderchester,2026-07-08T21:36:14,2026-07-08T21:28:14,,alexanderchester
652,14,46,2024-11-29T18:03:36,delivered,272.65,0.0,31.17,13.63,317.45,cash,Jamesview,2024-11-29T18:43:36,2024-11-29T18:43:36,,jamesview
653,73,49,2025-05-10T12:35:48,delivered,311.32,0.0,35.32,15.57,362.21,cash,Nathanland,2025-05-10T13:11:48,2025-05-10T13:12:48,,nathanland
654,83,23,2025-12-22T20:55:38,delivered,671.19,0.0,39.7,33.56,744.45,card,South Vicki,2025-12-22T21:40:38,2025-12-22T21:48:38,,south vicki
655,14,43,2025-02-18T18:46:25,delivered,142.96,0.0,26.96,7.15,177.07,cash,Jamesview,2025-02-18T19:20:25,2025-02-18T19:06:25,,jamesview
656,20,29,2025-08-15T13:53:19,delivered,294.22,0.0,29.31,14.71,338.24,upi,South Robertshire,2025-08-15T14:23:19,2025-08-15T14:26:19,,south robertshire
657,19,46,2025-07-17T12:15:09,delivered,908.97,0.0,20.0,45.45,974.42,upi,Richardtown,2025-07-17T12:55:09,2025-07-17T13:01:09,,richardtown
658,39,38,2026-06-08T11:38:18,delivered,831.42,0.0,49.08,41.57,922.07,upi,Port Chad,2026-06-08T11:59:18,2026-06-08T12:05:18,,port chad
659,34,10,2025-07-09T19:21:51,delivered,303.76,0.0,33.3,15.19,352.25,upi,Jasminemouth,2025-07-09T20:09:51,2025-07-09T20:09:51,,jasminemouth
660,46,37,2025-08-05T13:21:42,delivered,652.75,0.0,49.85,32.64,735.24,card,Coffeyside,2025-08-05T14:05:42,2025-08-05T14:02:42,,coffeyside
661,74,17,2026-01-23T18:00:04,cancelled,209.34,33.3,36.18,10.47,222.69,card,Heatherfort,2026-01-23T18:40:04,2026-01-23T18:31:04,customer_request,heatherfort
662,68,26,2025-02-11T20:56:57,delivered,481.65,0.0,54.87,24.08,560.6,cash,New Michaelshire,2025-02-11T21:39:57,2025-02-11T21:49:57,,new michaelshire
663,95,45,2025-10-23T13:31:46,delivered,167.15,0.0,20.0,8.36,195.51,cash,Ericborough,2025-10-23T13:51:46,2025-10-23T13:51:46,,ericborough
664,1,45,2025-07-13T12:26:36,pending,167.15,0.0,48.34,8.36,223.85,card,Lisatown,2025-07-13T12:46:36,2025-07-13T12:34:36,,lisatown
665,59,10,2025-12-28T20:31:56,delivered,506.16,0.0,47.0,25.31,578.47,card,Port Michael,2025-12-28T21:19:56,2025-12-28T21:09:56,,port michael
666,16,27,2025-06-14T11:31:57,delivered,434.49,0.0,49.93,21.72,506.14,card,Johnsonmouth,2025-06-14T12:19:57,2025-06-14T12:24:57,,johnsonmouth
667,47,8,2026-06-03T18:02:39,delivered,96.11,0.0,39.07,4.81,139.99,upi,Wilsonton,2026-06-03T18:55:39,2026-06-03T18:55:39,,wilsonton
668,27,35,2026-05-20T18:31:38,delivered,168.71,0.0,34.59,8.44,211.74,upi,Alexanderchester,2026-05-20T19:10:38,2026-05-20T19:14:38,,alexanderchester
669,89,24,2024-10-13T20:20:13,delivered,487.59,0.0,47.66,24.38,559.63,card,Nelsonville,2024-10-13T20:43:13,2024-10-13T20:53:13,,nelsonville
670,79,6,2024-10-11T12:42:35,delivered,861.88,0.0,48.9,43.09,953.87,upi,Theresaberg,2024-10-11T13:33:35,2024-10-11T13:26:35,,theresaberg
671,74,22,2025-09-26T20:47:45,delivered,233.06,0.0,35.04,11.65,279.75,cash,Heatherfort,2025-09-26T21:30:45,2025-09-26T21:19:45,,heatherfort
672,28,2,2026-01-31T19:46:11,delivered,284.86,0.0,56.71,14.24,355.81,cash,West Nicolebury,2026-01-31T20:25:11,2026-01-31T20:24:11,,west nicolebury
673,61,15,2025-03-01T12:25:56,delivered,215.06,0.0,50.39,10.75,276.2,cash,West Cassidy,2025-03-01T13:02:56,2025-03-01T13:04:56,,west cassidy
674,5,47,2025-04-28T19:53:56,delivered,434.33,0.0,27.83,21.72,483.88,cash,Lake Nicoleview,2025-04-28T20:24:56,2025-04-28T20:23:56,,lake nicoleview
675,24,17,2026-01-11T19:52:28,delivered,1419.32,0.0,41.66,70.97,1531.95,cash,South Brittanytown,2026-01-11T20:32:28,2026-01-11T20:21:28,,south brittanytown
676,90,26,2026-04-30T19:54:15,delivered,763.39,0.0,27.11,38.17,828.67,card,Morrisbury,2026-04-30T20:37:15,2026-04-30T20:35:15,,morrisbury
677,61,2,2026-03-14T13:57:27,delivered,685.67,0.0,39.66,34.28,759.61,upi,West Cassidy,2026-03-14T14:36:27,2026-03-14T14:47:27,,west cassidy
678,1,45,2026-05-02T20:48:28,delivered,167.15,0.0,34.26,8.36,209.77,cash,Lisatown,2026-05-02T21:08:28,2026-05-02T21:08:28,,lisatown
679,62,24,2026-05-30T18:04:10,delivered,247.23,0.0,40.07,12.36,299.66,cash,Ortizmouth,2026-05-30T18:27:10,2026-05-30T18:11:10,,ortizmouth
680,48,10,2024-11-12T11:30:49,delivered,219.06,0.0,48.33,10.95,278.34,cash,Antoniostad,2024-11-12T12:18:49,2024-11-12T12:00:49,,antoniostad
681,54,14,2025-08-10T19:41:21,delivered,374.28,0.0,38.56,18.71,431.55,upi,Dannyview,2025-08-10T20:16:21,2025-08-10T20:16:21,,dannyview
682,19,49,2024-11-11T12:20:15,delivered,584.03,0.0,49.75,29.2,662.98,card,Richardtown,2024-11-11T12:56:15,2024-11-11T13:02:15,,richardtown
683,49,22,2025-10-23T12:26:01,returned,78.97,0.0,39.17,3.95,122.09,card,East Kristin,2025-10-23T13:09:01,2025-10-23T13:17:01,,east kristin
684,40,46,2026-07-07T20:17:19,delivered,249.34,0.0,47.4,12.47,309.21,cash,New Patrick,2026-07-07T20:57:19,2026-07-07T20:40:19,,new patrick
685,8,29,2026-05-23T19:42:21,cancelled,688.97,0.0,27.48,34.45,750.9,cash,Lewisberg,2026-05-23T20:12:21,,customer_request,lewisberg
686,73,36,2024-09-08T14:55:06,pending,446.77,0.0,31.33,22.34,500.44,cash,Nathanland,2024-09-08T15:48:06,2024-09-08T16:11:06,,nathanland
687,68,37,2025-03-04T11:18:22,delivered,559.26,0.0,44.72,27.96,631.94,upi,New Michaelshire,2025-03-04T12:02:22,2025-03-04T11:47:22,,new michaelshire
688,28,44,2025-01-13T21:11:52,delivered,141.42,0.0,48.64,7.07,197.13,cash,West Nicolebury,2025-01-13T21:49:52,2025-01-13T22:04:52,,west nicolebury
689,62,2,2024-09-13T20:00:26,delivered,311.52,0.0,41.65,15.58,368.75,cash,Ortizmouth,2024-09-13T20:39:26,2024-09-13T20:49:26,,ortizmouth
690,44,45,2024-10-17T20:15:31,delivered,956.37,0.0,28.0,47.82,1032.19,upi,Baileyport,2024-10-17T20:35:31,2024-10-17T20:40:31,,baileyport
691,11,41,2025-05-23T14:12:44,delivered,133.71,0.0,39.87,6.69,180.27,upi,Shawhaven,2025-05-23T14:44:44,2025-05-23T14:42:44,,shawhaven
692,20,26,2025-03-10T14:16:44,delivered,103.27,0.0,32.14,5.16,140.57,upi,South Robertshire,2025-03-10T14:59:44,2025-03-10T15:01:44,,south robertshire
693,75,46,2026-02-20T14:40:31,delivered,978.07,0.0,37.21,48.9,1064.18,cash,East Laurabury,2026-02-20T15:20:31,2026-02-20T15:20:31,,east laurabury
694,67,44,2025-01-25T20:36:22,delivered,1260.59,126.59,28.55,63.03,1225.58,upi,North Andrewborough,2025-01-25T21:14:22,2025-01-25T20:54:22,,north andrewborough
695,5,6,2026-06-13T19:06:43,delivered,229.72,0.0,34.84,11.49,276.05,cash,Lake Nicoleview,2026-06-13T19:57:43,2026-06-13T19:59:43,,lake nicoleview
696,67,8,2024-12-08T14:07:05,delivered,600.12,0.0,40.3,30.01,670.43,cash,North Andrewborough,2024-12-08T15:00:05,2024-12-08T15:00:05,,north andrewborough
697,56,29,2026-05-28T19:32:37,delivered,997.07,154.0,52.36,49.85,945.28,upi,Tuckermouth,2026-05-28T20:02:37,2026-05-28T20:03:37,,tuckermouth
698,86,15,2026-02-05T19:08:18,delivered,206.98,0.0,39.3,10.35,256.63,card,Lake Janet,2026-02-05T19:45:18,2026-02-05T19:40:18,,lake janet
699,63,30,2026-08-19T14:10:23,delivered,260.45,0.0,41.68,13.02,315.15,upi,Lisahaven,2026-08-19T15:00:23,2026-08-19T14:56:23,,lisahaven
700,42,48,2025-01-04T20:21:56,delivered,802.1,0.0,55.46,40.1,897.66,card,Goodville,2025-01-04T21:11:56,2025-01-04T20:59:56,,goodville
701,8,14,2025-05-07T21:59:05,delivered,131.03,0.0,37.81,6.55,175.39,cash,Lewisberg,2025-05-07T22:34:05,2025-05-07T22:23:05,,lewisberg
702,56,15,2026-04-19T20:15:58,delivered,1182.6,0.0,42.7,59.13,1284.43,cash,Tuckermouth,2026-04-19T20:52:58,2026-04-19T20:56:58,,tuckermouth
703,87,44,2025-05-31T12:04:27,delivered,257.62,0.0,55.11,12.88,325.61,cash,East Brent,2025-05-31T12:42:27,2025-05-31T13:06:27,,east brent
704,93,33,2026-03-11T19:48:47,cancelled,739.59,0.0,43.62,36.98,820.19,card,South Jonathantown,2026-03-11T20:27:47,2026-03-11T20:26:47,payment_failed,south jonathantown
705,21,38,2025-10-31T11:16:10,delivered,605.26,0.0,35.02,30.26,670.54,card,Stephaniemouth,2025-10-31T11:37:10,2025-10-31T11:29:10,,stephaniemouth
706,100,25,2025-08-05T18:22:40,delivered,218.42,0.0,60.62,10.92,289.96,cash,Garciafort,2025-08-05T18:56:40,2025-08-05T18:58:40,,garciafort
707,18,31,2025-08-07T14:46:02,delivered,400.27,0.0,41.38,20.01,461.66,card,Bradleychester,2025-08-07T15:20:02,2025-08-07T15:18:02,,bradleychester
708,40,21,2026-07-09T21:59:07,delivered,287.56,0.0,40.97,14.38,342.91,cash,New Patrick,2026-07-09T22:43:07,2026-07-09T22:43:07,,new patrick
709,10,30,2025-03-03T21:41:04,delivered,1337.65,0.0,46.43,66.88,1450.96,card,South Aaron,2025-03-03T22:31:04,2025-03-03T22:34:04,,south aaron
710,19,2,2025-03-03T19:27:13,delivered,96.4,0.0,36.61,4.82,137.83,upi,Richardtown,2025-03-03T20:06:13,2025-03-03T19:58:13,,richardtown
711,65,7,2024-10-04T21:23:21,delivered,413.54,0.0,42.51,20.68,476.73,cash,Shawchester,2024-10-04T21:45:21,,,shawchester
712,32,7,2025-12-22T20:35:44,pending,134.91,0.0,43.15,6.75,184.81,upi,Wilsonland,2025-12-22T20:57:44,2025-12-22T20:56:44,,wilsonland
713,26,25,2025-08-28T20:12:53,delivered,218.42,0.0,49.39,10.92,278.73,cash,West Barbarafurt,2025-08-28T20:46:53,2025-08-28T20:40:53,,west barbarafurt
714,83,40,2024-12-27T18:05:40,delivered,882.5,0.0,35.71,44.12,962.33,cash,South Vicki,2024-12-27T18:54:40,2024-12-27T18:50:40,,south vicki
715,6,11,2025-04-01T14:54:26,delivered,318.78,0.0,24.47,15.94,359.19,card,West Natashaport,2025-04-01T15:52:26,,,west natashaport
716,65,4,2025-09-19T14:30:40,delivered,328.42,0.0,21.94,16.42,366.78,cash,Shawchester,2025-09-19T15:21:40,2025-09-19T15:26:40,,shawchester
717,73,11,2025-03-06T12:40:49,delivered,1230.1,0.0,25.81,61.5,1317.41,cash,Nathanland,2025-03-06T13:38:49,2025-03-06T13:41:49,,nathanland
718,16,5,2025-09-15T19:26:04,delivered,312.22,0.0,26.83,15.61,354.66,upi,Johnsonmouth,2025-09-15T19:46:04,2025-09-15T19:54:04,,johnsonmouth
719,67,34,2024-09-15T12:06:07,delivered,731.34,0.0,48.03,36.57,815.94,card,North Andrewborough,2024-09-15T12:50:07,2024-09-15T13:03:07,,north andrewborough
720,24,35,2026-01-15T11:16:57,delivered,226.72,0.0,41.79,11.34,279.85,upi,South Brittanytown,2026-01-15T11:55:57,2026-01-15T11:48:57,,south brittanytown
721,1,37,2026-04-30T21:15:19,delivered,237.79,0.0,40.94,11.89,290.62,card,Lisatown,2026-04-30T21:59:19,2026-04-30T21:45:19,,lisatown
722,3,44,2025-05-21T12:44:44,delivered,671.09,0.0,45.66,33.55,750.3,card,Veronicaside,2025-05-21T13:22:44,2025-05-21T13:10:44,,veronicaside
723,64,27,2024-11-25T12:36:51,delivered,807.6,0.0,51.34,40.38,899.32,cash,Port Heather,2024-11-25T13:24:51,2024-11-25T13:14:51,,port heather
724,2,24,2026-05-13T21:18:01,pending,325.06,0.0,37.34,16.25,378.65,cash,Barbaraland,2026-05-13T21:41:01,2026-05-13T21:35:01,,barbaraland
725,52,6,2026-07-01T12:26:39,delivered,229.72,0.0,49.09,11.49,290.3,upi,Garciaville,2026-07-01T13:17:39,2026-07-01T12:58:39,,garciaville
726,65,10,2024-10-09T19:42:38,cancelled,320.6,0.0,40.49,16.03,377.12,cash,Shawchester,2024-10-09T20:30:38,2024-10-09T20:39:38,customer_request,shawchester
727,78,27,2026-07-27T13:35:51,delivered,1376.46,0.0,42.17,68.82,1487.45,cash,Montgomerytown,2026-07-27T14:23:51,2026-07-27T14:17:51,,montgomerytown
728,45,36,2025-10-09T20:36:21,delivered,602.93,0.0,46.83,30.15,679.91,card,New Michaelberg,2025-10-09T21:29:21,2025-10-09T21:28:21,,new michaelberg
729,84,40,2026-08-20T21:42:54,pending,990.01,0.0,30.78,49.5,1070.29,card,Lake Brett,2026-08-20T22:31:54,2026-08-20T23:04:54,,lake brett
730,36,17,2024-12-08T12:41:17,delivered,479.87,0.0,35.62,23.99,539.48,cash,Waltersfort,2024-12-08T13:21:17,2024-12-08T13:23:17,,waltersfort
731,4,36,2026-03-13T20:03:45,delivered,176.68,0.0,37.32,8.83,222.83,cash,Hurstfurt,2026-03-13T20:56:45,2026-03-13T20:56:45,,hurstfurt
732,2,29,2025-01-25T21:44:59,delivered,943.52,0.0,47.31,47.18,1038.01,upi,Barbaraland,2025-01-25T22:14:59,2025-01-25T22:14:59,,barbaraland
733,30,23,2026-05-07T21:29:34,cancelled,258.17,0.0,47.02,12.91,318.1,card,Kristopherbury,2026-05-07T22:14:34,2026-05-07T22:16:34,customer_request,kristopherbury
734,13,10,2025-01-16T18:22:24,delivered,455.64,0.0,47.18,22.78,525.6,card,West Justin,2025-01-16T19:10:24,2025-01-16T19:18:24,,west justin
735,41,40,2025-11-17T11:18:03,cancelled,1055.38,0.0,28.9,52.77,1137.05,card,North Terrance,2025-11-17T12:07:03,2025-11-17T12:19:03,payment_failed,north terrance
736,43,48,2026-05-14T14:40:12,delivered,326.45,0.0,21.48,16.32,364.25,cash,East Steven,2026-05-14T15:30:12,2026-05-14T15:43:12,,east steven
737,38,28,2025-02-16T11:43:20,delivered,1269.3,0.0,40.1,63.47,1372.87,upi,Lake Eric,2025-02-16T12:20:20,2025-02-16T12:07:20,,lake eric
738,21,20,2026-03-29T21:55:50,delivered,163.39,0.0,41.13,8.17,212.69,card,Stephaniemouth,2026-03-29T22:25:50,2026-03-29T22:26:50,,stephaniemouth
739,73,6,2024-09-22T14:16:25,delivered,473.93,0.0,33.48,23.7,531.11,card,Nathanland,2024-09-22T15:07:25,2024-09-22T15:00:25,,nathanland
740,93,1,2025-02-13T20:55:01,delivered,1724.34,0.0,42.07,86.22,1852.63,cash,South Jonathantown,2025-02-13T21:48:01,2025-02-13T22:13:01,,south jonathantown
741,62,31,2025-03-20T20:35:40,delivered,199.06,0.0,32.71,9.95,241.72,cash,Ortizmouth,2025-03-20T21:09:40,2025-03-20T21:07:40,,ortizmouth
742,71,7,2024-10-23T12:11:01,pending,451.14,0.0,37.23,22.56,510.93,upi,Morganburgh,2024-10-23T12:33:01,2024-10-23T12:29:01,,morganburgh
743,22,19,2026-03-22T19:53:53,delivered,1605.53,0.0,43.41,80.28,1729.22,card,West Matthew,2026-03-22T20:39:53,2026-03-22T20:44:53,,west matthew
744,89,18,2025-07-23T20:24:46,delivered,345.89,0.0,46.88,17.29,410.06,card,Nelsonville,2025-07-23T20:51:46,2025-07-23T20:39:46,,nelsonville
745,76,24,2025-10-29T21:11:40,delivered,162.53,0.0,32.11,8.13,202.77,cash,South Stevenhaven,2025-10-29T21:34:40,2025-10-29T21:30:40,,south stevenhaven
746,74,44,2024-09-25T11:43:58,returned,141.42,0.0,37.61,7.07,186.1,upi,Heatherfort,2024-09-25T12:21:58,2024-09-25T12:29:58,,heatherfort
747,58,9,2025-08-13T12:06:14,delivered,196.62,0.0,41.01,9.83,247.46,card,Robertsfurt,2025-08-13T12:39:14,2025-08-13T12:23:14,,robertsfurt
748,95,38,2025-12-02T11:14:00,cancelled,386.88,0.0,33.6,19.34,439.82,card,Ericborough,2025-12-02T11:35:00,2025-12-02T11:29:00,payment_failed,ericborough
749,9,15,2025-08-19T18:13:25,delivered,615.7,0.0,51.9,30.79,698.39,upi,East Jamesside,2025-08-19T18:50:25,2025-08-19T18:41:25,,east jamesside
750,20,46,2026-07-11T11:01:39,delivered,473.69,0.0,21.45,23.68,518.82,cash,South Robertshire,2026-07-11T11:41:39,2026-07-11T11:33:39,,south robertshire
751,1,6,2026-04-14T18:48:30,delivered,1121.96,0.0,38.76,56.1,1216.82,upi,Lisatown,2026-04-14T19:39:30,2026-04-14T19:33:30,,lisatown
752,39,3,2025-11-13T19:19:55,pending,563.36,0.0,42.86,28.17,634.39,upi,Port Chad,2025-11-13T19:39:55,2025-11-13T19:41:55,,port chad
753,47,24,2026-04-17T21:19:39,delivered,325.06,0.0,62.09,16.25,403.4,upi,Wilsonton,2026-04-17T21:42:39,2026-04-17T21:43:39,,wilsonton
754,39,12,2026-04-30T11:51:20,delivered,216.66,0.0,50.67,10.83,278.16,card,Port Chad,2026-04-30T12:26:20,2026-04-30T12:15:20,,port chad
755,38,27,2025-04-11T14:09:31,cancelled,316.8,0.0,48.98,15.84,381.62,card,Lake Eric,2025-04-11T14:57:31,2025-04-11T14:52:31,restaurant_unavailable,lake eric
756,10,8,2025-03-06T19:13:51,delivered,300.06,0.0,32.15,15.0,347.21,card,South Aaron,2025-03-06T20:06:51,2025-03-06T20:18:51,,south aaron
757,70,46,2025-06-27T18:16:31,delivered,160.73,0.0,42.07,8.04,210.84,upi,West Jamesborough,2025-06-27T18:56:31,2025-06-27T18:59:31,,west jamesborough
758,79,13,2024-11-22T14:17:30,delivered,350.13,0.0,37.91,17.51,405.55,card,Theresaberg,2024-11-22T15:04:30,2024-11-22T14:59:30,,theresaberg
759,18,45,2026-04-25T18:41:30,delivered,501.45,0.0,48.06,25.07,574.58,upi,Bradleychester,2026-04-25T19:01:30,2026-04-25T19:03:30,,bradleychester
760,39,6,2025-07-01T14:56:10,delivered,1161.01,0.0,31.67,58.05,1250.73,cash,Port Chad,2025-07-01T15:47:10,2025-07-01T15:46:10,,port chad
761,88,35,2025-11-26T19:26:07,delivered,337.42,0.0,36.06,16.87,390.35,upi,New Joanne,2025-11-26T20:05:07,2025-11-26T20:02:07,,new joanne
762,27,38,2024-12-16T12:52:54,delivered,230.64,0.0,37.97,11.53,280.14,card,Alexanderchester,2024-12-16T13:13:54,2024-12-16T13:05:54,,alexanderchester
763,6,18,2025-03-13T20:15:08,delivered,870.73,0.0,33.17,43.54,947.44,card,West Natashaport,2025-03-13T20:42:08,2025-03-13T20:38:08,,west natashaport
764,69,14,2025-03-13T14:32:32,delivered,879.59,0.0,27.03,43.98,950.6,upi,Kristinastad,2025-03-13T15:07:32,2025-03-13T15:21:32,,kristinastad
765,42,24,2025-07-25T12:41:05,delivered,162.53,0.0,30.63,8.13,201.29,cash,Goodville,2025-07-25T13:04:05,2025-07-25T13:08:05,,goodville
766,58,21,2025-01-03T13:47:22,delivered,647.01,0.0,29.86,32.35,709.22,cash,Robertsfurt,2025-01-03T14:31:22,2025-01-03T14:27:22,,robertsfurt
767,75,45,2026-03-24T19:07:13,delivered,334.3,0.0,42.49,16.71,393.5,upi,East Laurabury,2026-03-24T19:27:13,2026-03-24T19:20:13,,east laurabury
768,33,44,2025-05-26T19:08:46,delivered,631.25,0.0,38.06,31.56,700.87,card,Torreston,2025-05-26T19:46:46,2025-05-26T19:50:46,,torreston
769,72,4,2025-03-11T18:06:09,delivered,1226.05,0.0,43.23,61.3,1330.58,cash,Sergiostad,2025-03-11T18:57:09,2025-03-11T18:48:09,,sergiostad
770,86,12,2025-08-16T14:22:46,delivered,316.38,0.0,50.36,15.82,382.56,cash,Lake Janet,2025-08-16T14:57:46,2025-08-16T14:48:46,,lake janet
771,29,10,2026-02-12T20:27:59,delivered,100.68,0.0,40.35,5.03,146.06,upi,Freemanbury,2026-02-12T21:15:59,2026-02-12T21:10:59,,freemanbury
772,12,32,2026-03-14T20:30:14,delivered,487.88,0.0,40.17,24.39,552.44,cash,Johnfurt,2026-03-14T21:12:14,2026-03-14T21:06:14,,johnfurt
773,53,45,2026-03-17T20:52:56,delivered,1002.9,0.0,35.61,50.15,1088.66,card,Lisaside,2026-03-17T21:12:56,2026-03-17T21:27:56,,lisaside
774,5,41,2024-10-02T20:49:22,delivered,670.77,0.0,37.32,33.54,741.63,upi,Lake Nicoleview,2024-10-02T21:21:22,2024-10-02T21:21:22,,lake nicoleview
775,99,25,2025-06-30T20:35:14,delivered,218.42,0.0,32.35,10.92,261.69,card,East Sharonville,2025-06-30T21:09:14,2025-06-30T21:09:14,,east sharonville
776,49,21,2025-05-09T21:05:12,delivered,163.98,0.0,38.21,8.2,210.39,card,East Kristin,2025-05-09T21:49:12,2025-05-09T21:40:12,,east kristin
777,66,26,2026-02-06T19:01:01,delivered,887.94,0.0,50.87,44.4,983.21,upi,Sarahchester,2026-02-06T19:44:01,2026-02-06T19:48:01,,sarahchester
778,19,41,2025-12-09T12:53:27,delivered,389.3,0.0,26.93,19.47,435.7,card,Richardtown,2025-12-09T13:25:27,2025-12-09T13:25:27,,richardtown
779,87,47,2026-08-01T20:48:04,delivered,231.98,0.0,26.84,11.6,270.42,cash,East Brent,2026-08-01T21:19:04,2026-08-01T21:05:04,,east brent
780,67,1,2024-11-18T21:44:17,delivered,862.17,0.0,36.12,43.11,941.4,upi,North Andrewborough,2024-11-18T22:37:17,2024-11-18T22:30:17,,north andrewborough
781,35,4,2026-01-09T21:41:04,delivered,48.35,0.0,50.15,2.42,100.92,cash,Barkerfurt,2026-01-09T22:32:04,2026-01-09T22:27:04,,barkerfurt
782,83,35,2025-12-31T12:53:11,delivered,506.13,0.0,46.24,25.31,577.68,cash,South Vicki,2025-12-31T13:32:11,2025-12-31T13:37:11,,south vicki
783,80,23,2026-04-06T18:01:13,delivered,2011.29,0.0,33.96,100.56,2145.81,card,Ferrellmouth,2026-04-06T18:46:13,2026-04-06T18:32:13,,ferrellmouth
784,13,35,2024-09-25T19:44:48,delivered,622.15,0.0,47.27,31.11,700.53,cash,West Justin,2024-09-25T20:23:48,2024-09-25T20:12:48,,west justin
785,93,31,2025-02-13T14:59:25,cancelled,853.24,0.0,34.35,42.66,930.25,card,South Jonathantown,2025-02-13T15:33:25,2025-02-13T15:39:25,restaurant_unavailable,south jonathantown
786,82,28,2026-07-10T14:26:30,delivered,411.36,0.0,20.05,20.57,451.98,card,Brooksmouth,2026-07-10T15:03:30,2026-07-10T14:56:30,,brooksmouth
787,2,12,2024-10-09T12:27:35,pending,326.44,0.0,35.0,16.32,377.76,upi,Barbaraland,2024-10-09T13:02:35,2024-10-09T13:02:35,,barbaraland
788,27,8,2025-08-28T19:27:02,delivered,650.53,0.0,38.82,32.53,721.88,cash,Alexanderchester,2025-08-28T20:20:02,2025-08-28T20:29:02,,alexanderchester
789,16,14,2026-07-11T14:56:38,delivered,318.17,0.0,30.74,15.91,364.82,cash,Johnsonmouth,2026-07-11T15:31:38,2026-07-11T15:31:38,,johnsonmouth
790,99,12,2025-08-27T12:37:48,delivered,986.84,0.0,40.06,49.34,1076.24,card,East Sharonville,2025-08-27T13:12:48,2025-08-27T13:00:48,,east sharonville
791,66,36,2025-06-17T21:01:39,delivered,141.68,0.0,56.19,7.08,204.95,card,Sarahchester,2025-06-17T21:54:39,2025-06-17T22:02:39,,sarahchester
792,41,17,2025-12-31T18:13:30,delivered,768.2,0.0,30.25,38.41,836.86,card,North Terrance,2025-12-31T18:53:30,,,north terrance
793,41,8,2024-12-03T12:06:27,delivered,783.5,0.0,54.06,39.18,876.74,card,North Terrance,2024-12-03T12:59:27,2024-12-03T13:04:27,,north terrance
794,88,50,2026-08-24T12:55:25,delivered,192.01,0.0,39.84,9.6,241.45,card,New Joanne,2026-08-24T13:38:25,2026-08-24T13:16:25,,new joanne
795,69,39,2025-02-21T20:39:51,returned,603.24,0.0,51.03,30.16,684.43,cash,Kristinastad,2025-02-21T21:17:51,2025-02-21T21:17:51,,kristinastad
796,92,1,2024-12-21T21:43:11,delivered,1095.68,0.0,27.3,54.78,1177.76,upi,Port Amyhaven,2024-12-21T22:36:11,2024-12-21T22:44:11,,port amyhaven
797,82,35,2025-07-02T19:45:41,delivered,622.15,0.0,38.09,31.11,691.35,upi,Brooksmouth,2025-07-02T20:24:41,2025-07-02T20:28:41,,brooksmouth
798,13,4,2024-09-27T21:55:17,delivered,552.76,0.0,51.28,27.64,631.68,upi,West Justin,2024-09-27T22:46:17,2024-09-27T22:46:17,,west justin
799,62,12,2025-10-15T12:49:20,delivered,476.76,0.0,48.13,23.84,548.73,cash,Ortizmouth,2025-10-15T13:24:20,,,ortizmouth
800,98,22,2024-11-17T11:21:38,returned,289.26,0.0,57.3,14.46,361.02,card,South John,2024-11-17T12:04:38,,,south john
801,12,9,2025-07-12T21:08:48,pending,397.67,0.0,40.08,19.88,457.63,card,Johnfurt,2025-07-12T21:41:48,2025-07-12T21:54:48,,johnfurt
802,71,42,2025-07-17T18:30:45,delivered,177.36,0.0,67.63,8.87,253.86,card,Morganburgh,2025-07-17T19:04:45,2025-07-17T19:19:45,,morganburgh
803,62,15,2024-11-11T18:51:27,delivered,538.45,0.0,50.24,26.92,615.61,upi,Ortizmouth,2024-11-11T19:28:27,2024-11-11T19:26:27,,ortizmouth
804,78,5,2025-10-13T18:08:07,delivered,1056.75,0.0,27.86,52.84,1137.45,upi,Montgomerytown,2025-10-13T18:28:07,2025-10-13T18:22:07,,montgomerytown
805,56,50,2026-05-04T14:08:12,delivered,252.17,0.0,49.55,12.61,314.33,upi,Tuckermouth,2026-05-04T14:51:12,2026-05-04T14:57:12,,tuckermouth
